Year,Month,TimeOfDay,District,Community_Area,CrimeCount,Arrests
2001,2,Afternoon,24,77,11,2
2001,2,Afternoon,25,-1,545,168
2001,2,Afternoon,25,18,2,0
2001,2,Afternoon,25,19,19,4
2001,2,Afternoon,25,20,6,0
2001,2,Afternoon,25,21,3,0
2001,2,Afternoon,25,22,5,2
2001,2,Afternoon,25,23,15,5
2001,2,Afternoon,25,25,17,6
2001,2,Evening,1,-1,71,14
2001,2,Evening,1,28,33,16
2001,2,Evening,1,31,1,1
2001,2,Evening,1,32,115,46
2001,2,Evening,1,32.333333333333336,1,0
2001,2,Evening,1,33,3,2
2001,2,Evening,2,-1,493,181
2001,2,Evening,2,33,40,22
2001,2,Evening,2,33.977777777777774,4,3
2001,2,Evening,2,34,7,5
2001,2,Evening,2,35,114,95
2001,2,Evening,2,36.5,1,0
2001,2,Evening,2,36.66666666666666,1,0
2001,2,Evening,2,36.75,3,1
2001,2,Evening,2,37,1,1
2001,2,Evening,2,37.59090909090909,3,1
2001,2,Evening,2,38,72,55
2001,2,Evening,2,40,5,1
2001,2,Evening,2,41,1,0
2001,2,Evening,3,-1,555,196
2001,2,Evening,3,42,12,3
2001,2,Evening,3,43,15,0
2001,2,Evening,3,69,11,1
2001,2,Evening,4,-1,478,150
2001,2,Evening,4,43,8,2
2001,2,Evening,4,43.5,7,1
2001,2,Evening,4,43.93103448275862,1,0
2001,2,Evening,4,46,5,1
2001,2,Evening,4,52,37,8
2001,2,Evening,5,-1,415,161
2001,2,Evening,5,49,15,7
2001,2,Evening,5,53,47,10
2001,2,Evening,5,54,2,0
2001,2,Evening,6,-1,454,143
2001,2,Evening,6,44,6,1
2001,2,Evening,6,49,2,1
2001,2,Evening,6,69,1,0
2001,2,Evening,6,69.875,1,0
2001,2,Evening,6,71,103,29
2001,2,Evening,7,-1,365,121
2001,2,Evening,7,67,85,27
2001,2,Evening,7,68,110,45
2001,2,Evening,7,69,1,0
2001,2,Evening,8,-1,599,141
2001,2,Evening,8,56,3,1
2001,2,Evening,8,57,6,1
2001,2,Evening,8,58,1,0
2001,2,Evening,8,62,7,2
2001,2,Evening,8,63,10,4
2001,2,Evening,8,64,1,0
2001,2,Evening,8,65,10,1
2001,2,Evening,8,66,41,13
2001,2,Evening,8,66.875,1,0
2001,2,Evening,8,70,7,0
2001,2,Evening,9,-1,409,148
2001,2,Evening,9,34,1,0
2001,2,Evening,9,35,2,2
2001,2,Evening,9,35.5,3,2
2001,2,Evening,9,36.5,2,1
2001,2,Evening,9,37,2,1
2001,2,Evening,9,58,17,2
2001,2,Evening,9,59,7,2
2001,2,Evening,9,60,27,6
2001,2,Evening,9,60.5,1,1
2001,2,Evening,9,60.90476190476191,11,11
2001,2,Evening,9,61,91,41
2001,2,Evening,9,63,5,2
2001,2,Evening,10,-1,451,188
2001,2,Evening,10,29,28,15
2001,2,Evening,10,29.33333333333333,2,1
2001,2,Evening,10,29.4,1,0
2001,2,Evening,10,30,21,6
2001,2,Evening,10,31,13,8
2001,2,Evening,11,-1,361,182
2001,2,Evening,11,23,34,17
2001,2,Evening,11,25,27,17
2001,2,Evening,11,26,67,34
2001,2,Evening,11,27,88,52
2001,2,Evening,11,27.8,1,0
2001,2,Evening,11,28,17,13
2001,2,Evening,11,29,33,16
2001,2,Evening,12,-1,282,138
2001,2,Evening,12,23,5,3
2001,2,Evening,12,24,91,30
2001,2,Evening,12,27,28,26
2001,2,Evening,12,28,151,73
2001,2,Evening,12,31,28,11
2001,2,Evening,14,-1,418,133
2001,2,Evening,14,8,1,0
2001,2,Evening,14,21,8,4
2001,2,Evening,14,22,49,9
2001,2,Evening,14,23,6,0
2001,2,Evening,14,24,40,15
2001,2,Evening,15,-1,311,171
2001,2,Evening,15,25,160,85
2001,2,Evening,16,-1,259,66
2001,2,Evening,16,9,1,0
2001,2,Evening,16,10,3,1
2001,2,Evening,16,11,2,0
2001,2,Evening,16,15,46,9
2001,2,Evening,16,15.666666666666666,2,1
2001,2,Evening,16,17,13,4
2001,2,Evening,16,76,45,7
2001,2,Evening,17,-1,263,74
2001,2,Evening,17,5,1,0
2001,2,Evening,17,13,2,0
2001,2,Evening,17,13.5,1,0
2001,2,Evening,17,14,18,7
2001,2,Evening,17,15,11,6
2001,2,Evening,17,16,38,8
2001,2,Evening,17,17,1,1
2001,2,Evening,17,19.75,1,0
2001,2,Evening,17,20,1,0
2001,2,Evening,17,20.33333333333333,5,3
2001,2,Evening,17,20.904761904761905,1,1
2001,2,Evening,17,21,5,0
2001,2,Evening,18,-1,156,49
2001,2,Evening,18,7,33,3
2001,2,Evening,18,8,266,91
2001,2,Evening,19,-1,315,112
2001,2,Evening,19,3,55,17
2001,2,Evening,19,4,2,0
2001,2,Evening,19,4.469387755102041,3,0
2001,2,Evening,19,4.536585365853658,1,0
2001,2,Evening,19,5,19,1
2001,2,Evening,19,6,113,35
2001,2,Evening,19,7,26,4
2001,2,Evening,20,-1,175,80
2001,2,Evening,20,2,1,0
2001,2,Evening,20,3,49,20
2001,2,Evening,20,4,8,1
2001,2,Evening,20,77,31,7
2001,2,Evening,22,-1,196,57
2001,2,Evening,22,49,2,0
2001,2,Evening,22,59.70588235294117,1,0
2001,2,Evening,22,60.55555555555556,4,3
2001,2,Evening,22,60.81818181818182,2,1
2001,2,Evening,22,62.6,4,3
2001,2,Evening,22,71,15,8
2001,2,Evening,22,72,6,2
2001,2,Evening,22,73,65,25
2001,2,Evening,22,74,1,0
2001,2,Evening,22,75,18,5
2001,2,Evening,24,-1,302,100
2001,2,Evening,24,1,64,35
2001,2,Evening,24,2,5,0
2001,2,Evening,24,77,12,2
2001,2,Evening,25,-1,538,159
2001,2,Evening,25,18,1,0
2001,2,Evening,25,19,13,2
2001,2,Evening,25,20,4,1
2001,2,Evening,25,21,8,2
2001,2,Evening,25,22,10,3
2001,2,Evening,25,23,19,10
2001,2,Evening,25,25,19,9
2001,2,Morning,1,-1,70,11
2001,2,Morning,1,28,45,17
2001,2,Morning,1,31,1,1
2001,2,Morning,1,32,150,25
2001,2,Morning,1,32.12,2,1
2001,2,Morning,1,33,6,3
2001,2,Morning,1,33.75,1,0
2001,2,Morning,2,-1,393,124
2001,2,Morning,2,33,13,3
2001,2,Morning,2,34,1,1
2001,2,Morning,2,35,42,26
2001,2,Morning,2,36,1,0
2001,2,Morning,2,38,48,24
2001,2,Morning,2,39,5,0
2001,2,Morning,2,40,10,1
2001,2,Morning,2,41,3,0
2001,2,Morning,3,-1,296,85
2001,2,Morning,3,42,4,0
2001,2,Morning,3,43,10,3
2001,2,Morning,3,69,5,1
2001,2,Morning,4,-1,298,84
2001,2,Morning,4,43,10,4
2001,2,Morning,4,43.5,4,0
2001,2,Morning,4,52,10,1
2001,2,Morning,4,55,2,0
2001,2,Morning,5,-1,219,39
2001,2,Morning,5,49,5,1
2001,2,Morning,5,53,16,1
2001,2,Morning,5,54,1,0
2001,2,Morning,6,-1,275,82
2001,2,Morning,6,44,6,2
2001,2,Morning,6,49,7,1
2001,2,Morning,6,69,1,1
2001,2,Morning,6,71,68,7
2001,2,Morning,7,-1,213,50
2001,2,Morning,7,67,61,11
2001,2,Morning,7,68,72,15
2001,2,Morning,7,69,1,0
2001,2,Morning,8,-1,380,94
2001,2,Morning,8,56,1,0
2001,2,Morning,8,57,3,1
2001,2,Morning,8,62,6,2
2001,2,Morning,8,63,3,0
2001,2,Morning,8,65,12,3
2001,2,Morning,8,65.83333333333333,1,0
2001,2,Morning,8,66,24,3
2001,2,Morning,8,70,5,1
2001,2,Morning,9,-1,230,41
2001,2,Morning,9,34,2,0
2001,2,Morning,9,35.5,1,0
2001,2,Morning,9,58,9,2
2001,2,Morning,9,59,3,0
2001,2,Morning,9,60,18,3
2001,2,Morning,9,60.46666666666667,1,0
2001,2,Morning,9,60.5,1,1
2001,2,Morning,9,60.71428571428572,1,1
2001,2,Morning,9,60.90476190476191,3,3
2001,2,Morning,9,61,55,12
2001,2,Morning,9,63,3,1
2001,2,Morning,10,-1,210,65
2001,2,Morning,10,29,15,7
2001,2,Morning,10,29.33333333333333,1,0
2001,2,Morning,10,30,17,3
2001,2,Morning,10,31,10,4
2001,2,Morning,11,-1,236,123
2001,2,Morning,11,23,28,15
2001,2,Morning,11,25,10,5
2001,2,Morning,11,26,42,22
2001,2,Morning,11,27,60,30
2001,2,Morning,11,28,7,2
2001,2,Morning,11,29,22,8
2001,2,Morning,12,-1,148,34
2001,2,Morning,12,23,4,1
2001,2,Morning,12,24,44,10
2001,2,Morning,12,27,9,6
2001,2,Morning,12,28,95,24
2001,2,Morning,12,31,13,4
2001,2,Morning,14,-1,199,50
2001,2,Morning,14,21,6,0
2001,2,Morning,14,22,31,2
2001,2,Morning,14,23,4,1
2001,2,Morning,14,24,31,6
2001,2,Morning,15,-1,205,86
2001,2,Morning,15,25,93,46
2001,2,Morning,16,-1,141,24
2001,2,Morning,16,9,2,0
2001,2,Morning,16,12,1,0
2001,2,Morning,16,15,12,2
2001,2,Morning,16,17,3,0
2001,2,Morning,16,76,54,26
2001,2,Morning,17,-1,153,22
2001,2,Morning,17,13,3,0
2001,2,Morning,17,14,6,0
2001,2,Morning,17,15,1,1
2001,2,Morning,17,16,19,3
2001,2,Morning,17,17.176470588235293,1,1
2001,2,Morning,17,18.5,1,0
2001,2,Morning,17,19.75,1,0
2001,2,Morning,17,20,1,1
2001,2,Morning,17,20.33333333333333,2,2
2001,2,Morning,17,20.615384615384617,1,0
2001,2,Morning,17,20.73684210526316,1,0
2001,2,Morning,17,21,3,0
2001,2,Morning,18,-1,107,22
2001,2,Morning,18,7,18,5
2001,2,Morning,18,8,137,27
2001,2,Morning,19,-1,177,54
2001,2,Morning,19,3,21,9
2001,2,Morning,19,4,2,0
2001,2,Morning,19,4.469387755102041,3,1
2001,2,Morning,19,4.536585365853658,1,1
2001,2,Morning,19,5,20,11
2001,2,Morning,19,6,50,6
2001,2,Morning,19,7,13,2
2001,2,Morning,20,-1,110,26
2001,2,Morning,20,3,22,7
2001,2,Morning,20,4,3,1
2001,2,Morning,20,77,25,10
2001,2,Morning,22,-1,164,33
2001,2,Morning,22,49,17,4
2001,2,Morning,22,59.70588235294117,1,0
2001,2,Morning,22,60.55555555555556,2,2
2001,2,Morning,22,62,2,0
2001,2,Morning,22,71,6,0
2001,2,Morning,22,72,4,0
2001,2,Morning,22,73,23,5
2001,2,Morning,22,74,1,1
2001,2,Morning,22,75,7,1
2001,2,Morning,24,-1,172,29
2001,2,Morning,24,1,27,9
2001,2,Morning,24,2,12,5
2001,2,Morning,24,77,11,3
2001,2,Morning,25,-1,358,96
2001,2,Morning,25,19,9,1
2001,2,Morning,25,20,9,0
2001,2,Morning,25,21,6,1
2001,2,Morning,25,22,3,0
2001,2,Morning,25,23,9,4
2001,2,Morning,25,25,7,1
2001,2,Night,1,-1,27,6
2001,2,Night,1,28,12,5
2001,2,Night,1,32,55,15
2001,2,Night,1,33,2,1
2001,2,Night,2,-1,243,73
2001,2,Night,2,33,17,6
2001,2,Night,2,33.977777777777774,3,2
2001,2,Night,2,34,2,0
2001,2,Night,2,35,26,15
2001,2,Night,2,36,1,1
2001,2,Night,2,36.75,1,0
2001,2,Night,2,37.59090909090909,2,1
2001,2,Night,2,38,34,10
2001,2,Night,2,41,1,0
2001,2,Night,2,68,2,0
2001,2,Night,3,-1,223,37
2001,2,Night,3,42,7,3
2001,2,Night,3,43,10,3
2001,2,Night,3,59.333333333333336,1,0
2001,2,Night,3,69,5,0
2001,2,Night,4,-1,199,49
2001,2,Night,4,43,2,0
2001,2,Night,4,46,1,0
2001,2,Night,4,52,28,14
2001,2,Night,5,-1,176,41
2001,2,Night,5,49,8,1
2001,2,Night,5,53,18,3
2001,2,Night,6,-1,181,43
2001,2,Night,6,44,2,0
2001,2,Night,6,49,1,1
2001,2,Night,6,68,1,0
2001,2,Night,6,71,53,13
2001,2,Night,7,-1,148,33
2001,2,Night,7,67,49,14
2001,2,Night,7,68,49,10
2001,2,Night,8,-1,295,91
2001,2,Night,8,57,2,1
2001,2,Night,8,62,6,4
2001,2,Night,8,63,6,2
2001,2,Night,8,65,2,1
2001,2,Night,8,66,8,1
2001,2,Night,8,70,6,1
2001,2,Night,9,-1,182,63
2001,2,Night,9,34,1,0
2001,2,Night,9,36.5,1,1
2001,2,Night,9,37,4,3
2001,2,Night,9,58,12,4
2001,2,Night,9,59,7,1
2001,2,Night,9,60,10,2
2001,2,Night,9,60.46666666666667,1,0
2001,2,Night,9,61,31,11
2001,2,Night,9,63,2,0
2001,2,Night,10,-1,156,41
2001,2,Night,10,29,16,3
2001,2,Night,10,29.2,1,0
2001,2,Night,10,30,20,11
2001,2,Night,10,31,5,1
2001,2,Night,11,-1,136,65
2001,2,Night,11,23,14,9
2001,2,Night,11,25,7,0
2001,2,Night,11,26,33,14
2001,2,Night,11,27,24,6
2001,2,Night,11,28,4,0
2001,2,Night,11,28.849056603773583,1,0
2001,2,Night,11,29,7,2
2001,2,Night,12,-1,141,64
2001,2,Night,12,23,1,1
2001,2,Night,12,24,42,11
2001,2,Night,12,27,2,0
2001,2,Night,12,28,58,19
2001,2,Night,12,31,21,6
2001,2,Night,14,-1,212,49
2001,2,Night,14,21,7,2
2001,2,Night,14,22,17,2
2001,2,Night,14,23,4,0
2001,2,Night,14,23.666666666666668,1,0
2001,2,Night,14,24,20,7
2001,2,Night,15,-1,114,39
2001,2,Night,15,25,59,21
2001,2,Night,16,-1,101,26
2001,2,Night,16,11,1,0
2001,2,Night,16,15,18,5
2001,2,Night,16,15.666666666666666,1,0
2001,2,Night,16,17,8,3
2001,2,Night,16,76,32,16
2001,2,Night,17,-1,102,23
2001,2,Night,17,13,2,0
2001,2,Night,17,13.675,1,0
2001,2,Night,17,14,7,1
2001,2,Night,17,15,2,0
2001,2,Night,17,16,17,7
2001,2,Night,17,20.285714285714285,1,1
2001,2,Night,17,21,1,0
2001,2,Night,18,-1,83,35
2001,2,Night,18,7,15,5
2001,2,Night,18,8,174,60
2001,2,Night,19,-1,163,49
2001,2,Night,19,3,27,13
2001,2,Night,19,4.536585365853658,1,1
2001,2,Night,19,5,7,2
2001,2,Night,19,5.833333333333333,1,0
2001,2,Night,19,6,71,24
2001,2,Night,19,7,11,4
2001,2,Night,20,-1,77,32
2001,2,Night,20,3,16,6
2001,2,Night,20,4,3,0
2001,2,Night,20,77,8,0
2001,2,Night,22,-1,99,17
2001,2,Night,22,49,2,0
2001,2,Night,22,71,3,1
2001,2,Night,22,73,19,0
2001,2,Night,22,75,6,1
2001,2,Night,24,-1,114,33
2001,2,Night,24,1,30,20
2001,2,Night,24,2,2,1
2001,2,Night,24,77,9,3
2001,2,Night,25,-1,244,69
2001,2,Night,25,19,12,1
2001,2,Night,25,20,4,0
2001,2,Night,25,21,3,0
2001,2,Night,25,22,3,0
2001,2,Night,25,23,9,5
2001,2,Night,25,25,3,2
2001,3,Afternoon,1,-1,162,34
2001,3,Afternoon,1,28,71,26
2001,3,Afternoon,1,31,1,1
2001,3,Afternoon,1,32,370,139
2001,3,Afternoon,1,32.12,1,1
2001,3,Afternoon,1,33,3,1
2001,3,Afternoon,2,-1,706,250
2001,3,Afternoon,2,33,47,31
2001,3,Afternoon,2,33.977777777777774,2,0
2001,3,Afternoon,2,34,8,3
2001,3,Afternoon,2,35,131,100
2001,3,Afternoon,2,36.5,2,1
2001,3,Afternoon,2,36.66666666666666,2,0
2001,3,Afternoon,2,36.75,1,1
2001,3,Afternoon,2,37,1,0
2001,3,Afternoon,2,37.59090909090909,3,0
2001,3,Afternoon,2,38,71,35
2001,3,Afternoon,2,39,2,0
2001,3,Afternoon,2,40,9,1
2001,3,Afternoon,2,41,2,0
2001,3,Afternoon,2,68,3,2
2001,3,Afternoon,3,-1,590,176
2001,3,Afternoon,3,40,1,0
2001,3,Afternoon,3,41,3,1
2001,3,Afternoon,3,42,5,2
2001,3,Afternoon,3,43,20,4
2001,3,Afternoon,3,68,1,1
2001,3,Afternoon,3,69,8,3
2001,3,Afternoon,4,-1,615,138
2001,3,Afternoon,4,43,12,3
2001,3,Afternoon,4,43.5,2,0
2001,3,Afternoon,4,46,5,3
2001,3,Afternoon,4,51,1,0
2001,3,Afternoon,4,52,38,7
2001,3,Afternoon,4,55,5,3
2001,3,Afternoon,5,-1,489,145
2001,3,Afternoon,5,49,21,5
2001,3,Afternoon,5,53,50,6
2001,3,Afternoon,5,54,1,0
2001,3,Afternoon,6,-1,545,190
2001,3,Afternoon,6,44,9,2
2001,3,Afternoon,6,49,6,0
2001,3,Afternoon,6,69,2,2
2001,3,Afternoon,6,69.875,3,1
2001,3,Afternoon,6,71,106,21
2001,3,Afternoon,7,-1,444,113
2001,3,Afternoon,7,67,132,39
2001,3,Afternoon,7,68,151,53
2001,3,Afternoon,8,-1,737,182
2001,3,Afternoon,8,57,6,1
2001,3,Afternoon,8,62,18,4
2001,3,Afternoon,8,63,9,2
2001,3,Afternoon,8,65,26,8
2001,3,Afternoon,8,65.83333333333333,1,0
2001,3,Afternoon,8,66,50,9
2001,3,Afternoon,8,66.875,2,0
2001,3,Afternoon,8,70,10,2
2001,3,Afternoon,9,-1,484,166
2001,3,Afternoon,9,34,8,1
2001,3,Afternoon,9,37,7,3
2001,3,Afternoon,9,58,17,3
2001,3,Afternoon,9,59,19,3
2001,3,Afternoon,9,59.5,2,0
2001,3,Afternoon,9,60,41,11
2001,3,Afternoon,9,60.46666666666667,1,1
2001,3,Afternoon,9,60.90476190476191,3,1
2001,3,Afternoon,9,61,80,30
2001,3,Afternoon,9,63,3,0
2001,3,Afternoon,9,64,1,0
2001,3,Afternoon,10,-1,419,145
2001,3,Afternoon,10,28,1,0
2001,3,Afternoon,10,29,36,12
2001,3,Afternoon,10,29.2,1,0
2001,3,Afternoon,10,29.33333333333333,1,1
2001,3,Afternoon,10,30,12,1
2001,3,Afternoon,10,31,14,6
2001,3,Afternoon,11,-1,504,264
2001,3,Afternoon,11,23,42,18
2001,3,Afternoon,11,25,22,13
2001,3,Afternoon,11,26,96,36
2001,3,Afternoon,11,27,87,34
2001,3,Afternoon,11,28,25,10
2001,3,Afternoon,11,28.714285714285715,1,0
2001,3,Afternoon,11,29,38,15
2001,3,Afternoon,12,-1,375,134
2001,3,Afternoon,12,23,7,1
2001,3,Afternoon,12,24,103,25
2001,3,Afternoon,12,27,18,10
2001,3,Afternoon,12,27.33333333333333,1,1
2001,3,Afternoon,12,28,155,54
2001,3,Afternoon,12,31,38,16
2001,3,Afternoon,14,-1,451,104
2001,3,Afternoon,14,21,12,1
2001,3,Afternoon,14,22,56,16
2001,3,Afternoon,14,23,17,9
2001,3,Afternoon,14,24,61,13
2001,3,Afternoon,15,-1,403,195
2001,3,Afternoon,15,25,175,88
2001,3,Afternoon,16,-1,292,57
2001,3,Afternoon,16,10,1,1
2001,3,Afternoon,16,11,9,1
2001,3,Afternoon,16,12,3,1
2001,3,Afternoon,16,15,24,5
2001,3,Afternoon,16,17,13,3
2001,3,Afternoon,16,76,65,22
2001,3,Afternoon,17,-1,261,66
2001,3,Afternoon,17,13,6,1
2001,3,Afternoon,17,14,14,3
2001,3,Afternoon,17,15,19,8
2001,3,Afternoon,17,16,42,8
2001,3,Afternoon,17,17.176470588235293,1,0
2001,3,Afternoon,17,17.923076923076923,1,0
2001,3,Afternoon,17,18.5,1,0
2001,3,Afternoon,17,20.285714285714285,1,0
2001,3,Afternoon,17,20.33333333333333,6,5
2001,3,Afternoon,17,20.904761904761905,3,2
2001,3,Afternoon,17,21,6,1
2001,3,Afternoon,18,-1,283,90
2001,3,Afternoon,18,7,54,8
2001,3,Afternoon,18,8,310,98
2001,3,Afternoon,18,9.846153846153848,2,0
2001,3,Afternoon,19,-1,328,94
2001,3,Afternoon,19,3,73,26
2001,3,Afternoon,19,4,3,0
2001,3,Afternoon,19,4.469387755102041,1,0
2001,3,Afternoon,19,4.536585365853658,5,1
2001,3,Afternoon,19,5,29,3
2001,3,Afternoon,19,5.333333333333333,1,0
2001,3,Afternoon,19,6,89,27
2001,3,Afternoon,19,7,29,9
2001,3,Afternoon,20,-1,226,69
2001,3,Afternoon,20,2,2,0
2001,3,Afternoon,20,3,27,9
2001,3,Afternoon,20,4,5,2
2001,3,Afternoon,20,77,35,13
2001,3,Afternoon,22,-1,220,54
2001,3,Afternoon,22,49,8,4
2001,3,Afternoon,22,53,4,1
2001,3,Afternoon,22,59.70588235294117,1,0
2001,3,Afternoon,22,60.55555555555556,7,3
2001,3,Afternoon,22,60.81818181818182,2,0
2001,3,Afternoon,22,62,2,1
2001,3,Afternoon,22,63.44444444444444,1,0
2001,3,Afternoon,22,71,10,1
2001,3,Afternoon,22,71.4,1,0
2001,3,Afternoon,22,72,11,3
2001,3,Afternoon,22,73,62,18
2001,3,Afternoon,22,75,20,7
2001,3,Afternoon,24,-1,299,56
2001,3,Afternoon,24,1,73,30
2001,3,Afternoon,24,2,14,1
2001,3,Afternoon,24,77,16,7
2001,3,Afternoon,25,-1,686,174
2001,3,Afternoon,25,19,15,3
2001,3,Afternoon,25,20,5,2
2001,3,Afternoon,25,21,8,2
2001,3,Afternoon,25,22,3,1
2001,3,Afternoon,25,23,21,11
2001,3,Afternoon,25,25,24,6
2001,3,Evening,1,-1,84,23
2001,3,Evening,1,28,40,17
2001,3,Evening,1,32,142,37
2001,3,Evening,1,32.12,1,1
2001,3,Evening,1,33,6,2
2001,3,Evening,2,-1,690,273
2001,3,Evening,2,33,41,26
2001,3,Evening,2,33.977777777777774,1,0
2001,3,Evening,2,34,5,1
2001,3,Evening,2,35,140,119
2001,3,Evening,2,36.66666666666666,1,0
2001,3,Evening,2,36.75,1,0
2001,3,Evening,2,37,2,1
2001,3,Evening,2,37.59090909090909,6,2
2001,3,Evening,2,38,85,40
2001,3,Evening,2,39,1,0
2001,3,Evening,2,40,9,2
2001,3,Evening,2,41,1,0
2001,3,Evening,3,-1,621,192
2001,3,Evening,3,40,1,1
2001,3,Evening,3,42,8,3
2001,3,Evening,3,43,16,0
2001,3,Evening,3,68,2,1
2001,3,Evening,3,69,10,4
2001,3,Evening,4,-1,612,197
2001,3,Evening,4,43,8,2
2001,3,Evening,4,43.5,7,0
2001,3,Evening,4,43.93103448275862,1,0
2001,3,Evening,4,46,6,1
2001,3,Evening,4,52,49,15
2001,3,Evening,4,55,3,2
2001,3,Evening,5,-1,470,165
2001,3,Evening,5,49,19,4
2001,3,Evening,5,53,47,9
2001,3,Evening,5,54,2,0
2001,3,Evening,6,-1,532,150
2001,3,Evening,6,44,5,0
2001,3,Evening,6,49,4,1
2001,3,Evening,6,68,1,0
2001,3,Evening,6,69,3,1
2001,3,Evening,6,71,98,29
2001,3,Evening,7,-1,417,144
2001,3,Evening,7,67,119,29
2001,3,Evening,7,68,147,52
2001,3,Evening,7,68.14285714285714,1,0
2001,3,Evening,8,-1,692,160
2001,3,Evening,8,57,7,4
2001,3,Evening,8,62,13,0
2001,3,Evening,8,63,8,3
2001,3,Evening,8,65,20,8
2001,3,Evening,8,66,46,13
2001,3,Evening,8,66.875,1,0
2001,3,Evening,8,70,6,0
2001,3,Evening,9,-1,479,181
2001,3,Evening,9,34,10,1
2001,3,Evening,9,35.5,1,1
2001,3,Evening,9,36.5,3,2
2001,3,Evening,9,37,7,2
2001,3,Evening,9,58,19,6
2001,3,Evening,9,59,11,4
2001,3,Evening,9,60,28,9
2001,3,Evening,9,60.333333333333336,1,1
2001,3,Evening,9,60.90476190476191,5,5
2001,3,Evening,9,61,86,25
2001,3,Evening,9,63,8,1
2001,3,Evening,9,64,2,0
2001,3,Evening,10,-1,447,165
2001,3,Evening,10,29,49,21
2001,3,Evening,10,29.307692307692307,2,1
2001,3,Evening,10,29.33333333333333,1,1
2001,3,Evening,10,29.4,1,0
2001,3,Evening,10,30,32,6
2001,3,Evening,10,31,16,7
2001,3,Evening,11,-1,409,193
2001,3,Evening,11,23,32,10
2001,3,Evening,11,25,20,14
2001,3,Evening,11,26,89,44
2001,3,Evening,11,27,105,48
2001,3,Evening,11,27.5,1,1
2001,3,Evening,11,28,25,10
2001,3,Evening,11,29,30,10
2001,3,Evening,12,-1,360,171
2001,3,Evening,12,23,3,2
2001,3,Evening,12,24,90,21
2001,3,Evening,12,27,19,19
2001,3,Evening,12,28,150,65
2001,3,Evening,12,31,45,17
2001,3,Evening,14,-1,447,109
2001,3,Evening,14,21,12,1
2001,3,Evening,14,22,51,5
2001,3,Evening,14,23,12,4
2001,3,Evening,14,23.666666666666668,1,0
2001,3,Evening,14,24,49,11
2001,3,Evening,15,-1,385,186
2001,3,Evening,15,25,180,104
2001,3,Evening,16,-1,324,66
2001,3,Evening,16,10,3,0
2001,3,Evening,16,11,7,0
2001,3,Evening,16,12,1,0
2001,3,Evening,16,15,57,20
2001,3,Evening,16,15.5,1,0
2001,3,Evening,16,15.666666666666666,2,1
2001,3,Evening,16,17,23,6
2001,3,Evening,16,76,60,19
2001,3,Evening,17,-1,314,97
2001,3,Evening,17,13,3,0
2001,3,Evening,17,13.5,1,0
2001,3,Evening,17,14,22,10
2001,3,Evening,17,15,12,10
2001,3,Evening,17,16,55,17
2001,3,Evening,17,17.176470588235293,3,3
2001,3,Evening,17,20.33333333333333,3,1
2001,3,Evening,17,20.73684210526316,1,1
2001,3,Evening,17,20.904761904761905,1,1
2001,3,Evening,17,21,10,3
2001,3,Evening,18,-1,216,75
2001,3,Evening,18,7,45,5
2001,3,Evening,18,8,299,102
2001,3,Evening,19,-1,401,125
2001,3,Evening,19,3,52,18
2001,3,Evening,19,4,6,2
2001,3,Evening,19,4.536585365853658,1,0
2001,3,Evening,19,5,31,8
2001,3,Evening,19,6,105,28
2001,3,Evening,19,7,21,4
2001,3,Evening,20,-1,213,78
2001,3,Evening,20,2,4,1
2001,3,Evening,20,3,45,15
2001,3,Evening,20,4,8,2
2001,3,Evening,20,77,36,12
2001,3,Evening,22,-1,256,75
2001,3,Evening,22,49,2,1
2001,3,Evening,22,53,1,1
2001,3,Evening,22,59.70588235294117,1,0
2001,3,Evening,22,60.55555555555556,7,2
2001,3,Evening,22,60.81818181818182,2,0
2001,3,Evening,22,62,2,1
2001,3,Evening,22,63.44444444444444,1,1
2001,3,Evening,22,71,14,6
2001,3,Evening,22,72,3,0
2001,3,Evening,22,73,57,24
2001,3,Evening,22,74,1,0
2001,3,Evening,22,75,24,8
2001,3,Evening,24,-1,347,91
2001,3,Evening,24,1,75,33
2001,3,Evening,24,2,12,1
2001,3,Evening,24,77,14,8
2001,3,Evening,25,-1,594,183
2001,3,Evening,25,19,27,2
2001,3,Evening,25,20,16,2
2001,3,Evening,25,21,7,1
2001,3,Evening,25,22,3,0
2001,3,Evening,25,23,26,7
2001,3,Evening,25,25,42,20
2001,3,Morning,1,-1,106,17
2001,3,Morning,1,28,43,10
2001,3,Morning,1,32,176,41
2001,3,Morning,1,33,11,2
2001,3,Morning,2,-1,490,153
2001,3,Morning,2,33,17,8
2001,3,Morning,2,34,6,1
2001,3,Morning,2,35,87,73
2001,3,Morning,2,36.66666666666666,2,1
2001,3,Morning,2,36.75,2,1
2001,3,Morning,2,37.5,1,0
2001,3,Morning,2,37.59090909090909,1,0
2001,3,Morning,2,38,66,39
2001,3,Morning,2,39,1,0
2001,3,Morning,2,40,7,1
2001,3,Morning,2,68,2,0
2001,3,Morning,3,-1,382,83
2001,3,Morning,3,41,3,1
2001,3,Morning,3,42,4,1
2001,3,Morning,3,43,10,2
2001,3,Morning,3,69,6,2
2001,3,Morning,4,-1,377,71
2001,3,Morning,4,43,10,0
2001,3,Morning,4,45,1,0
2001,3,Morning,4,46,1,0
2001,3,Morning,4,52,12,3
2001,3,Morning,4,55,3,2
2001,3,Morning,5,-1,272,51
